-1339.6802464902,0
-1338.1547704706,0
-1338.1547704706,0
-1336.63109697199,0
-1336.63109697199,0
-1335.10925370952,0
-1335.10925370952,0
-1327.68840959138,0
-1320.30933382358,0
-1320.30933382358,0
-1312.971833273,0
-1312.971833273,0
-1305.67548149294,0
-1305.67548149294,0
-1292.90789866857,0
-1292.90789866857,0
-1280.26509686045,0
-1267.74555732977,0
-1267.74555732977,0
-1255.34802038071,0
-1255.34802038071,0
-1243.07131721197,0
-1243.07131721197,0
-1217.84892834553,0
-1193.13714717941,0
-1193.13714717941,0
-1168.92616680907,0
-1168.92616680907,0
-1145.20624475805,0
-1145.20624475805,0
-1121.96778713265,0
-1089.6616862945,0
-1089.6616862945,0
-1058.28795737908,0
-1058.28795737908,0
-1027.82068859028,0
-1027.82068859028,0
-998.234661337995,0
-998.234661337995,0
-969.505300632862,0
-918.373018436153,0
-918.373018436153,0
-869.962348837631,0
-869.962348837631,0
-824.132244455958,0
-824.132244455958,0
-780.748904133243,0
-739.685164771025,0
-739.685164771025,0
-676.837268767973,0
-676.837268767973,0
-619.442516779567,0
-619.442516779567,0
-567.034283323743,0
-519.185987501404,0
-519.185987501404,0
-475.50662069972,0
-475.50662069972,0
-404.832885200998,0
-404.832885200998,0
-345.111387030778,0
-294.636541598986,0
-294.636541598986,0
-251.976447424866,0
-251.976447424866,0
-215.921944989301,0
-215.921944989301,0
-177.737321573303,0
-177.737321573303,0
-146.94646687493,0
-122.089428454769,0
-122.089428454769,0
-102.00380018244,0
-102.00380018244,0
-85.75696765925,0
-85.75696765925,0
-61.0062378139038,0
-45.0240951156464,0
-45.0240951156464,0
-34.4338598884155,0
-34.4338598884155,0
-27.2810851622575,0
-27.2810851622575,0
-22.3772280935508,0
-17.4093932684013,0
-17.4093932684013,0
-14.3019183962157,0
-14.3019183962157,0
-12.0780615227388,0
-12.0780615227388,0
-10.3867130849315,0
-10.3867130849315,0
-9.06298028699433,0
-7.14530024522711,0
-7.14530024522711,0
-5.67413903706199,0
-5.67413903706199,0
-4.49055506497127,0
-4.49055506497127,0
-3.7491000744374,0
0,0.0743362055983356
0,0.0743362055983356
0,0.0743361953043062
0,0.0743361953043062
0,0.0743361953043062
0,0.0743361850102809
0,0.0743361850102809
0,0.0743361850102809
0,0.0743361747162556
0,0.0743361747162556
0,0.0743361747162556
0,0.0743361335706778
0,0.0743361335706778
0,0.0743361335706778
0,0.0743360924251244
0,0.0743360924251244
0,0.0743360924251244
0,0.0743360512795954
0,0.0743360512795954
0,0.0743360101340866
0,0.0743360101340866
0,0.0743360101340866
0,0.074335919718264
0,0.074335919718264
0,0.074335919718264
0,0.0743358293025511
0,0.0743358293025511
0,0.0743358293025511
0,0.0743357388869479
0,0.0743357388869479
0,0.0743357388869479
0,0.0743356484714543
0,0.0743356484714543
0,0.0743356484714543
0,0.0743355580560705
0,0.0743355580560705
0,0.0743355580560705
0,0.0743354317764154
0,0.0743354317764154
0,0.0743354317764154
0,0.0743353054969756
0,0.0743353054969756
0,0.0743353054969756
0,0.0743351792177512
0,0.0743351792177512
0,0.0743351792177512
0,0.0743350529387379
0,0.0743350529387379
0,0.0743350529387379
0,0.07433492665994
0,0.07433492665994
0,0.0743346323554794
0,0.0743346323554794
0,0.0743346323554794
0,0.0743343380521805
0,0.0743343380521805
0,0.0743343380521805
0,0.0743340437500434
0,0.0743340437500434
0,0.0743340437500434
0,0.0743337494490682
0,0.0743337494490682
0,0.0743337494490682
0,0.0743325769250031
0,0.0743325769250031
0,0.0743325769250031
0,0.0743314044193888
0,0.0743314044193888
0,0.0743314044193888
0,0.0743302319322294
0,0.0743302319322294
0,0.0743302319322294
0,0.0743290594635207
0,0.0743290594635207
0,0.0743290594635207
0,0.0743253301747788
0,0.0743253301747788
0,0.0743253301747788
0,0.0743216010727265
0,0.0743216010727265
0,0.0743216010727265
0,0.0743178721573598
0,0.0743178721573598
0,0.0743141434286585
0,0.0743141434286585
0,0.0743141434286585
0,0.0743104148866227
0,0.0743104148866227
0,0.0743104148866227
0,0.0743060813157223
0,0.0743060813157223
0,0.0743060813157223
0,0.0743017479969715
0,0.0743017479969715
0,0.0743017479969715
0,0.0742974149303665
0,0.0742974149303665
0,0.0742974149303665
0,0.0742928662317388
0,0.0742928662317388
5.51159134544146,5.64201486235635
5.53322432492472,5.66387175930198
5.55496776379927,5.68584256879741
5.57043902049594,5.70147956439137
5.57542444399186,5.70651981272414
5.59119325330314,5.72246508136274
5.6301167831894,5.76182695502251
5.691572328605,5.82397571482105
5.99725809892853,6.13312535997043
6.25262935512021,6.39140162493156
6.75058183862975,6.89497197175437
6.91829751482941,7.06451592979306
7.14439676806019,7.29289456823918
7.33490184073227,7.48441421890038
7.34753204189175,7.49553652356985
7.26062419133818,7.40496918503704
7.09494621759131,7.23356711031012
6.90486385910408,7.03706786661996
6.76393732114005,6.89140689570759
6.46692120237609,6.58442098809689
6.15456717516536,6.26164465582427
5.71440958132122,5.80703074561938
5.13691984358956,5.21122652223049
