0,RP-XXX-RAF
0.000322607416498747,RP-XXX-RAF
0.000322607416498747,RP-XXX-RAF
0.000645214832997494,RP-XXX-RAF
0.000645214832997494,RP-XXX-RAF
0.000967822249496242,RP-XXX-RAF
0.000967822249496242,RP-XXX-RAF
0.00254606935709387,RP-XXX-RAF
0.00412431646469151,RP-XXX-RAF
0.00412431646469151,RP-XXX-RAF
0.00570256357228914,RP-XXX-RAF
0.00570256357228914,RP-XXX-RAF
0.00728081067988677,RP-XXX-RAF
0.00728081067988677,RP-XXX-RAF
0.0100639440053587,RP-XXX-RAF
0.0100639440053587,RP-XXX-RAF
0.0128470773308306,RP-XXX-RAF
0.0156302106563026,RP-XXX-RAF
0.0156302106563026,RP-XXX-RAF
0.0184133439817745,RP-XXX-RAF
0.0184133439817745,RP-XXX-RAF
0.0211964773072464,RP-XXX-RAF
0.0211964773072464,RP-XXX-RAF
0.0270013802992452,RP-XXX-RAF
0.0328062832912439,RP-XXX-RAF
0.0328062832912439,RP-XXX-RAF
0.0386111862832427,RP-XXX-RAF
0.0386111862832427,RP-XXX-RAF
0.0444160892752414,RP-XXX-RAF
0.0444160892752414,RP-XXX-RAF
0.0502209922672401,RP-XXX-RAF
0.0584942241812257,RP-XXX-RAF
0.0584942241812257,RP-XXX-RAF
0.0667674560952113,RP-XXX-RAF
0.0667674560952113,RP-XXX-RAF
0.0750406880091969,RP-XXX-RAF
0.0750406880091969,RP-XXX-RAF
0.0833139199231825,RP-XXX-RAF
0.0833139199231825,RP-XXX-RAF
0.091587151837168,RP-XXX-RAF
0.106942525934292,RP-XXX-RAF
0.106942525934292,RP-XXX-RAF
0.122297900031417,RP-XXX-RAF
0.122297900031417,RP-XXX-RAF
0.137653274128541,RP-XXX-RAF
0.137653274128541,RP-XXX-RAF
0.153008648225665,RP-XXX-RAF
0.16836402232279,RP-XXX-RAF
0.16836402232279,RP-XXX-RAF
0.193636752168081,RP-XXX-RAF
0.193636752168081,RP-XXX-RAF
0.218909482013373,RP-XXX-RAF
0.218909482013373,RP-XXX-RAF
0.244182211858664,RP-XXX-RAF
0.269454941703956,RP-XXX-RAF
0.269454941703956,RP-XXX-RAF
0.294727671549247,RP-XXX-RAF
0.294727671549247,RP-XXX-RAF
0.341262204824479,RP-XXX-RAF
