-1224.44563351321,6.8443002122727,0
-1209.94215494341,6.83071800642188,0
-1190.37196958047,6.81726605824782,0
-1176.09356210736,6.8074002276532,0
-1152.92052670693,6.79069869489402,0
-1125.88235011325,6.76985320134527,0
-1095.91596237251,6.7447905290884,0
-1066.38970476798,6.71796484753225,0
-1045.21400096428,6.69864076964757,0
-1022.81911764486,6.68574596300456,0
-1002.5999381137,6.69606714910808,0
-980.542064119484,6.73001646062816,0
-953.1493514468,6.78107138187977,0
-924.95459465921,6.84080501657962,0
-882.624827112259,6.95159704146192,0
-828.976778527142,7.14375704255445,0
-767.12249471691,7.46629116739937,0
-724.435087034924,7.76455017859227,0
-639.751510220983,8.48262707580705,0
-538.546663585287,9.31600542649357,0
-390.50000638993,10.3899685361418,0
-202.86779107668,11.640623963179,0
-105.353722593816,12.2689660229578,0
-27.6357818326366,12.7644279942804,0
-4.29603801025408,12.9044065237169,0
0,12.9044065237169,0
0,12.9044064380547,0
0,12.9044063431301,0
0,12.904406162457,0
0,12.9044058863811,0
0,12.9044055068338,0
0,12.9044047304765,0
0,12.9044038462892,0
0,12.9044028431375,0
0,12.9043987481076,0
0,12.9043945071212,0
0,12.904389553453,0
0,12.9043827282622,0
0,12.9043749453588,0
0,12.90436369397,0
0,12.9043494797252,0
0,12.9043291780942,0
0,12.9042994364874,0
0,12.9042290481939,0
0,12.9041139562412,0
0,12.9038649571308,0
0,12.9034814921082,0
0,12.9026173560492,0
0,12.9013166428723,0
0,12.8992984667413,0
9.3186085550926,0,0
9.27425100684474,0,0
9.18690419646251,0,0
9.11323501017703,0,0
9.05813652759363,0,0
9.03134982797767,0,0
9.01278230093726,0,0
9.00302835181097,0,0
9.02633671779101,0,0
9.10822359875859,0,0
9.26663382691371,0,0
9.36773277106016,0,0
9.44205267847644,0,0
9.45328359815645,0,0
9.44053026159948,0,0
9.41374684421528,0,0
9.39151442970477,0,0
9.36250448059489,0,0
9.33007683764095,0,0
9.28879620924204,0,0
9.2553130955801,0,0
9.213108037598,0,0
9.17431092994795,0,0
9.13263249049698,0,0
9.12292090385504,0,0
9.12292090385504,-2.66215437326958,0
9.12295245530996,-2.66078687566723,0
9.12322243962612,-2.65845011055195,0
9.12419033342612,-2.65075145129378,0
9.11526039522863,-2.63964589375139,0
9.0857647775182,-2.6354759151692,0
9.03875477599251,-2.63582114294865,0
8.97496691758077,-2.63727316122302,0
8.94975720907718,-2.63786817355886,0
8.92327999046308,-2.63849699978097,0
8.8925321026302,-2.63923762173244,0
8.87239411764209,-2.63974118027448,0
8.83081713581375,-2.64087903617827,0
8.809555396318,-2.64150844761786,0
8.79467328914061,-2.64195649233922,0
8.77335966927319,-2.64259518789091,0
8.75530179376302,-2.64312457180534,0
8.73357827144003,-2.64373964365192,0
8.71247331857053,-2.64431085023654,0
8.68493867099223,-2.64501547130164,0
8.66743399279183,-2.6454402444919,0
8.63203429935029,-2.64624953412875,0
8.63075900899383,-2.64633975235808,1.99683923761489
8.66079044748061,-2.64673250925674,5.75303496165467
8.6735718681476,-2.64704439141702,6.00675640247668
8.6735718681476,-1213.22867939947,6.00675640247668
8.67382069003202,-1194.09277735535,5.97544108279277
8.67424626947365,-1174.66938485692,5.92151336884246
8.67525700918863,-1147.66187525988,5.79317734993748
8.67686578257787,-1121.48699492524,5.58846079641669
8.68059948975098,-1086.10252153877,5.11211969844485
8.68618918427207,-1056.85250682654,4.39774500564676
8.69914057878526,-1024.24787462812,2.74423919536218
8.713958384335,-1006.20460342618,0.862704063989696
8.74611337181128,-983.102311946619,0
8.78547964291406,-961.297255502919,0
