0,RP-XXX-RAF,HP-FEE-RAF
3.34954138337845e-09,RP-XXX-RAF,HP-FEE-RAF
1.103017311774e-08,RP-XXX-RAF,HP-FEE-RAF
2.49625534056099e-08,RP-XXX-RAF,HP-FEE-RAF
4.69838447880793e-08,RP-XXX-RAF,HP-FEE-RAF
8.05240139591053e-08,RP-XXX-RAF,HP-FEE-RAF
1.35995658369569e-07,RP-XXX-RAF,HP-FEE-RAF
2.19546775438e-07,RP-XXX-RAF,HP-FEE-RAF
3.72181486407175e-07,RP-XXX-RAF,HP-FEE-RAF
5.7241230518309e-07,RP-XXX-RAF,HP-FEE-RAF
8.73249741793122e-07,RP-XXX-RAF,HP-FEE-RAF
1.31931942454719e-06,RP-XXX-RAF,HP-FEE-RAF
2.14876492609529e-06,RP-XXX-RAF,HP-FEE-RAF
3.38986088931825e-06,RP-XXX-RAF,HP-FEE-RAF
5.41518258777904e-06,RP-XXX-RAF,HP-FEE-RAF
8.17649314651349e-06,RP-XXX-RAF,HP-FEE-RAF
1.19568054075919e-05,RP-XXX-RAF,HP-FEE-RAF
1.90997181011385e-05,RP-XXX-RAF,HP-FEE-RAF
2.98734683187855e-05,RP-XXX-RAF,HP-FEE-RAF
5.18475972255302e-05,RP-XXX-RAF,HP-FEE-RAF
9.85030975877167e-05,RP-XXX-RAF,HP-FEE-RAF
0.000189055077131136,RP-XXX-RAF,HP-FEE-RAF
0.000412113213428185,RP-XXX-RAF,HP-FEE-RAF
0.000728071627511868,RP-XXX-RAF,HP-FEE-RAF
0.00109891640546526,RP-XXX-RAF,HP-FEE-RAF
0.00109891640546526,RP-FEE-XXX,HP-FEE-RAF
0.00109892703019192,RP-FEE-XXX,HP-FEE-RAF
0.00109897620418437,RP-FEE-XXX,HP-FEE-RAF
0.00109906392744263,RP-FEE-XXX,HP-FEE-RAF
0.0010992849525156,RP-FEE-XXX,HP-FEE-RAF
0.00109963927940328,RP-FEE-XXX,HP-FEE-RAF
0.00109999360629097,RP-FEE-XXX,HP-FEE-RAF
0.00110078621421559,RP-FEE-XXX,HP-FEE-RAF
0.00110157882214022,RP-FEE-XXX,HP-FEE-RAF
0.00110256373167336,RP-FEE-XXX,HP-FEE-RAF
0.00110374094281502,RP-FEE-XXX,HP-FEE-RAF
0.00110491815395668,RP-FEE-XXX,HP-FEE-RAF
0.00110686925102628,RP-FEE-XXX,HP-FEE-RAF
0.00110784479956109,RP-FEE-XXX,HP-FEE-RAF
0.00110979589663069,RP-FEE-XXX,HP-FEE-RAF
0.00111434366995142,RP-FEE-XXX,HP-FEE-RAF
0.00111889144327215,RP-FEE-XXX,HP-FEE-RAF
0.00112445872380088,RP-FEE-XXX,HP-FEE-RAF
0.00113002600432962,RP-FEE-XXX,HP-FEE-RAF
0.00115336681182237,RP-FEE-XXX,HP-FEE-RAF
0.00117670761931512,RP-FEE-XXX,HP-FEE-RAF
0.00123165343958838,RP-FEE-XXX,HP-FEE-RAF
0.00128659925986164,RP-FEE-XXX,HP-FEE-RAF
0.00134154508013491,RP-FEE-XXX,HP-FEE-RAF
0.00137364550683158,RP-FEE-XXX,HP-FEE-RAF
0.00137364550683158,HP-FEE-RAF,DP-ATM-XXX
0.00137469162916083,HP-FEE-RAF,DP-ATM-XXX
0.00139883117624381,HP-FEE-RAF,DP-ATM-XXX
0.00196310621125816,HP-FEE-RAF,DP-ATM-XXX
0.00367969898385223,HP-FEE-RAF,DP-ATM-XXX
0.00414725951701969,HP-FEE-RAF,DP-ATM-XXX
0.00459740360688646,HP-FEE-RAF,DP-ATM-XXX
0.00492664400100943,HP-FEE-RAF,DP-ATM-XXX
0.00520206732598846,HP-FEE-RAF,DP-ATM-XXX
0.00556935384631737,HP-FEE-RAF,DP-ATM-XXX
0.00593768751934651,HP-FEE-RAF,DP-ATM-XXX
0.00626697629816392,HP-FEE-RAF,DP-ATM-XXX
0.00658632527384488,HP-FEE-RAF,DP-ATM-XXX
0.00707718801543273,HP-FEE-RAF,DP-ATM-XXX
0.00746753966246122,HP-FEE-RAF,DP-ATM-XXX
0.0077288887747633,HP-FEE-RAF,DP-ATM-XXX
0.00804069186192862,HP-FEE-RAF,DP-ATM-XXX
0.00832644713568943,HP-FEE-RAF,DP-ATM-XXX
0.00869666109598627,HP-FEE-RAF,DP-ATM-XXX
0.00906158155396919,HP-FEE-RAF,DP-ATM-XXX
0.0094682060596577,HP-FEE-RAF,DP-ATM-XXX
0.00977297772970791,HP-FEE-RAF,DP-ATM-XXX
0.0102309517805454,HP-FEE-RAF,DP-ATM-XXX
0.0106605977771176,HP-FEE-RAF,DP-ATM-XXX
0.0109891640546526,HP-FEE-RAF,DP-ATM-XXX
0.0109891640546526,HP-FEE-RAF,LP-ATM-RAF
0.0109901227386904,HP-FEE-RAF,LP-ATM-RAF
