0,257.705820320603,257.705820320603
0,257.673969488125,257.673969488125
0,257.64653241442,257.64653241442
0,257.617393737309,257.617393737309
0,257.584755016473,257.584755016473
0,257.562645496295,257.562645496295
0,257.583209766069,257.583209766069
0,257.681796204897,257.681796204897
0,257.874033837358,257.874033837358
0,258.166371358098,258.166371358098
0,258.584075872353,258.584075872353
0,259.180205084364,259.180205084364
0,260.121949121388,260.121949121388
0,261.319639378763,261.319639378763
0,263.767239035483,263.767239035483
0,268.674908106103,268.674908106103
0,279.195776044164,279.195776044164
0,297.685323093993,297.685323093993
0,345.091884055878,345.091884055878
0,482.402184886798,482.402184886798
0,928.591662057398,928.591662057398
0,2948.66532870143,2948.66532870143
0,8965.68822096363,8965.68822096363
0,17815.6749418814,17815.6749418814
0,22619.4927041165,22619.4927041165
81485.2680127036,22619.4927041165,104104.76071682
81445.6528456279,22619.5291133305,104065.181958958
81382.7439487952,22619.7293479738,104002.473296769
81323.6254037252,22620.0933591079,103943.718762833
81142.3412315524,22622.7611807607,103765.102412313
81009.3663089857,22625.8262229261,103635.192531912
80877.201498155,22630.1722547135,103507.373752868
80775.6381838825,22634.5089470767,103410.147130959
80659.0286312768,22640.4082570758,103299.436888353
80552.5875399844,22646.2906735234,103198.878213508
80417.7243167933,22654.0489042107,103071.773221004
80252.9514132935,22663.6616051286,102916.613018422
79922.2971559826,22682.937845327,102605.23500131
79589.0964066792,22702.2160137573,102291.312420436
79256.693903001,22721.3101683202,101978.004071321
78659.6132569673,22755.3141064526,101414.92736342
78066.6988538408,22788.7338587843,100855.432712625
76004.863377467,22902.4065872392,98907.2699647062
73997.4399104977,23009.2992532769,97006.7391637747
71090.4074005249,23157.4985684512,94247.9059689761
66942.6084722065,23355.5295138774,90298.1379860839
62777.9357865901,23538.5845133957,86316.5202999857
58872.3477393205,23695.9735985024,82568.3213378229
58170.4606631901,23722.8006956388,81893.2613588289
57707.1968097761,23740.2640126921,81447.4608224681
23421.0284842751,0,23421.0284842751
23589.8586584949,0,23589.8586584949
24474.1281222624,0,24474.1281222624
24681.274834497,0,24681.274834497
24592.6860467803,0,24592.6860467803
24531.9446932273,0,24531.9446932273
24485.4309003219,0,24485.4309003219
24417.4151373257,0,24417.4151373257
24358.8476769348,0,24358.8476769348
24287.2122524379,0,24287.2122524379
24215.0681042657,0,24215.0681042657
24141.4346142127,0,24141.4346142127
24045.3723809109,0,24045.3723809109
23979.4387421904,0,23979.4387421904
23887.2633568014,0,23887.2633568014
23808.6612624197,0,23808.6612624197
23738.9939594343,0,23738.9939594343
23670.2996726483,0,23670.2996726483
23606.5145089251,0,23606.5145089251
23533.8936141119,0,23533.8936141119
23463.6201097663,0,23463.6201097663
23382.0991576808,0,23382.0991576808
23311.4319640605,0,23311.4319640605
23233.0267316188,0,23233.0267316188
23156.0366934723,0,23156.0366934723
23156.0366934723,0,23156.0366934723
23155.4826346011,0,23155.4826346011
23144.9739885031,0,23144.9739885031
23129.6083618801,0,23129.6083618801
23213.3859514064,0,23213.3859514064
23433.409504956,0,23433.409504956
23599.1418971313,0,23599.1418971313
23672.5136822775,0,23672.5136822775
23769.7754865143,0,23769.7754865143
23876.0353359024,0,23876.0353359024
23969.5801363362,0,23969.5801363362
24050.5573623092,0,24050.5573623092
24130.0085804624,0,24130.0085804624
24217.1489853287,0,24217.1489853287
24296.8082416849,0,24296.8082416849
24373.8060106278,0,24373.8060106278
24455.2308598534,0,24455.2308598534
24526.575188253,0,24526.575188253
24607.1603486187,0,24607.1603486187
24698.3426291027,0,24698.3426291027
24784.338713395,0,24784.338713395
24860.6510300745,0,24860.6510300745
24937.5851181731,0,24937.5851181731
25018.7523419492,0,25018.7523419492
25091.7911174593,0,25091.7911174593
25091.7911174593,0,25091.7911174593
25091.7914924764,0,25091.7914924764
25091.7923554647,0,25091.7923554647
25091.7939978725,0,25091.7939978725
25091.7970512792,0,25091.7970512792
25091.804081274,0,25091.804081274
25091.8277495805,0,25091.8277495805
25091.8983987967,0,25091.8983987967
25092.0818815878,0,25092.0818815878
25092.5184040952,0,25092.5184040952
25093.4598280614,0,25093.4598280614
25095.3314883704,0,25095.3314883704
25100.3903457707,0,25100.3903457707
25112.0739472916,0,25112.0739472916
25135.4997249428,0,25135.4997249428
25193.6981837189,0,25193.6981837189
25418.5924645711,0,25418.5924645711
26381.3399829033,0,26381.3399829033
31087.947772942,0,31087.947772942
37697.9461567078,0,37697.9461567078
40045.5993552329,0,40045.5993552329
42123.7621918645,0,42123.7621918645
44437.4518837254,0,44437.4518837254
46323.255723734,0,46323.255723734
47286.4010745676,0,47286.4010745676
47286.4010745676,213564.929005896,260851.330080464
47286.4207193595,213451.802091799,260738.222811159
47286.5287694317,213267.495761813,260554.024531245
47286.725198512,213083.233444499,260369.958643011
47287.7686646386,212596.072567158,259883.841231797
47288.8113838097,212291.724589979,259580.535973788
47292.6701869981,211490.593751769,258783.263938767
47295.2374218105,211141.235293769,258436.47271558
47299.493278726,210698.835781761,257998.329060487
47303.7379354212,210337.765545608,257641.50348103
47309.122235395,209925.540265504,257234.662500899
47315.6347417199,209451.511643628,256767.146385348
47322.1209589395,208987.184757237,256309.305716177
47333.6978291526,208161.358915784,255495.056744937
47345.1908819438,207337.794945774,254682.985827717
47365.9242286421,205841.812857882,253207.737086524
47395.5300191603,203685.481518403,251081.011537563
47424.5703960302,201550.15761086,248974.72800689
47519.7925221472,194410.084588461,241929.877110608
47610.1222355722,187425.978706265,235036.100941837
47722.1546068036,178441.280029145,226163.434635948
47824.3544948299,169887.220511112,217711.575005942
47996.545452406,154527.524500808,202524.069953214
48139.972034358,140556.379812422,188696.35184678
48223.8785631505,131717.629591312,179941.508154463
0,38160.4789730259,38160.4789730259
0,38685.0312657479,38685.0312657479
0,41039.268390006,41039.268390006
0,46892.3175990128,46892.3175990128
0,48032.391557039,48032.391557039
0,48150.0290557659,48150.0290557659
0,47465.3575097345,47465.3575097345
0,47341.6117053468,47341.6117053468
0,47175.2604581365,47175.2604581365
0,47010.0492700286,47010.0492700286
0,46829.6099643081,46829.6099643081
0,46696.2229524598,46696.2229524598
0,46585.0242979834,46585.0242979834
0,46480.2663499833,46480.2663499833
0,46350.2579554769,46350.2579554769
0,46226.4949917415,46226.4949917415
0,46107.3912483347,46107.3912483347
0,45970.7299065892,45970.7299065892
0,45863.1508779196,45863.1508779196
0,45732.0492183661,45732.0492183661
0,45605.5166675245,45605.5166675245
0,45485.8562718948,45485.8562718948
0,45351.2743422086,45351.2743422086
0,45224.5782885597,45224.5782885597
0,45070.9728014609,45070.9728014609
0,45070.9728014609,45070.9728014609
0,45067.8660512795,45067.8660512795
0,44955.9742353607,44955.9742353607
0,44736.2181987604,44736.2181987604
0,44669.2474405627,44669.2474405627
0,44626.3189046021,44626.3189046021
0,44584.2516710694,44584.2516710694
0,44544.2264473735,44544.2264473735
0,44502.0895976122,44502.0895976122
0,44459.62087264,44459.62087264
0,44411.8829584408,44411.8829584408
0,44364.7004491854,44364.7004491854
0,44320.7027661665,44320.7027661665
0,44279.9952875472,44279.9952875472
0,44239.2765562926,44239.2765562926
0,44204.1874401554,44204.1874401554
0,44160.7265036386,44160.7265036386
0,44120.5752743612,44120.5752743612
0,44073.6900289995,44073.6900289995
0,44026.0214222996,44026.0214222996
0,43980.5532967342,43980.5532967342
0,43941.5779150973,43941.5779150973
0,43898.6024240374,43898.6024240374
0,43852.1216902321,43852.1216902321
0,43803.8819997521,43803.8819997521
0,43803.8819997521,43803.8819997521
0,43803.8818569455,43803.8818569455
0,43803.8833380575,43803.8833380575
0,43803.8847095882,43803.8847095882
0,43803.883575661,43803.883575661
0,43803.8819939969,43803.8819939969
0,43803.8876040218,43803.8876040218
0,43803.9137183752,43803.9137183752
0,43804.0094761027,43804.0094761027
0,43804.2893417421,43804.2893417421
0,43804.9610534883,43804.9610534883
0,43806.407174611,43806.407174611
0,43809.8230256624,43809.8230256624
0,43818.2572983427,43818.2572983427
0,43836.3906377128,43836.3906377128
0,43882.5475052086,43882.5475052086
0,44024.2855511399,44024.2855511399
0,44778.572168369,44778.572168369
0,47435.1647424129,47435.1647424129
0,52064.7961460422,52064.7961460422
0,56130.6279909046,56130.6279909046
0,59625.1658599441,59625.1658599441
0,63033.5934764442,63033.5934764442
0,64641.2250524856,64641.2250524856
0,65473.0643486257,65473.0643486257
206597.244766723,65473.0643486257,272070.309115349
206497.841522813,65473.0929986769,271970.93452149
